GeneID	GSM3295068	GSM3295077	GSM3295090	GSM3295097	GSM3295099
3426	0	1	4	2	1
54433	0	0	1	0	0
10692	0	0	0	0	0
345193	0	0	0	0	0
1950	1	0	2	6	2
79071	2	1	4	1	1
107986303	1	0	0	0	0
105377362	0	0	0	0	0
2028	0	2	0	6	5
110231149	0	0	0	0	0
105377363	0	0	0	0	0
5308	0	0	0	1	0
100126354	0	0	0	0	0
105377364	0	0	0	0	0
105377365	0	0	0	0	0
105377366	0	0	0	0	0
105377367	0	0	0	0	0
105377369	0	0	0	0	0
105377370	0	0	0	0	0
132720	6	5	1	2	6
55435	11	2	3	3	2
92610	3	0	1	5	2
80216	0	2	2	3	1
107986304	0	0	1	0	0
63973	0	0	0	0	0
105377372	0	0	0	0	0
55345	1	2	2	5	1
51574	2	1	1	5	3
109864269	1	0	1	1	0
442912	0	0	0	0	0
442896	0	0	0	0	0
407028	0	0	0	0	0
442895	0	0	0	0	0
442894	0	0	0	0	0
287	2	3	5	7	28
102723896	0	0	0	0	0
105377373	0	0	0	0	0
100302188	0	0	0	0	0
102465878	0	0	0	0	0
105377374	3	1	0	0	0
817	6	8	5	8	9
105377375	1	0	0	0	0
79642	2	2	1	0	1
107986305	0	0	0	0	0
105377376	0	0	0	0	0
107986235	0	0	0	0	0
105377378	0	0	0	0	0
105377379	0	0	0	0	0
105377380	0	0	0	0	0
7368	1	1	1	3	0
693162	0	0	0	0	0
105377382	0	0	0	0	0
64579	0	0	0	0	0
105377383	0	0	0	0	0
100302290	0	0	0	0	0
105377384	0	0	0	0	0
105377385	0	0	0	0	0
107986306	0	0	0	0	0
105377387	0	0	0	0	0
105377388	0	0	0	0	1
133022	0	0	0	0	0
105377389	0	0	0	0	0
105377390	0	0	0	0	0
103689918	0	0	0	0	0
102723914	0	0	0	0	0
105377391	0	0	0	0	0
9348	0	2	0	0	0
107986307	0	0	0	0	0
105377392	0	0	0	0	0
100093630	5	1	3	14	4
677809	465	260	205	814	1451
8492	0	0	1	2	3
105379403	0	0	0	0	0
645455	1	0	0	0	1
729218	1	1	0	1	2
101929741	0	0	0	0	0
57721	4	3	0	8	5
9871	11	9	6	9	7
171024	3	4	3	25	14
105377393	0	0	0	0	0
105377394	0	0	0	2	2
102723967	0	0	0	0	0
105377395	0	0	0	0	0
51778	0	0	0	0	1
105379404	0	0	0	0	0
101929762	0	0	0	1	0
54532	8	6	1	15	13
401152	4	5	6	4	12
2169	0	0	0	0	0
107986193	0	0	0	0	0
401149	1	0	0	0	0
107983979	0	0	1	0	0
101926918	0	1	0	1	0
645513	2	1	0	3	1
8654	2	1	1	9	12
105377396	0	0	0	0	0
105377397	0	0	0	0	0
101927007	0	0	0	0	0
100996694	0	0	0	0	0
4085	3	1	1	0	0
11107	0	1	0	3	2
105377399	0	0	0	0	0
79625	1	0	4	1	3
105377400	0	0	0	0	0
79931	0	1	0	0	0
84109	0	0	0	0	2
107986309	0	0	0	0	0
107986310	0	0	0	0	0
105377401	0	0	0	0	0
105377402	0	0	0	0	0
308	10	13	20	15	14
132332	1	0	0	0	0
100192379	0	0	0	0	0
5393	3	0	0	2	3
890	2	2	0	0	0
55212	1	0	2	2	2
7222	0	0	0	0	0
102724158	0	0	0	0	0
112268469	0	0	0	1	0
84162	31	26	19	68	41
132612	0	0	0	0	0
3558	0	0	0	0	0
59067	0	0	0	0	0
100996941	0	0	0	0	0
166379	0	0	0	2	1
729338	0	0	0	0	0
2247	1	1	1	4	8
11162	0	0	0	1	0
166378	6	3	2	10	3
105377404	0	0	0	0	0
10252	2	4	7	14	16
100189197	1	1	1	0	0
107986311	0	0	0	0	0
105377405	0	0	0	0	0
285419	0	0	0	0	1
105377407	0	0	0	0	1
105377406	0	0	0	0	0
105377408	0	0	0	0	0
101927087	0	0	0	0	0
57182	12	10	10	10	11
79633	2	5	2	32	40
100302267	0	0	0	0	0
101927109	0	0	0	0	0
105377409	0	0	0	0	0
105377410	0	0	0	0	0
105377411	0	0	0	0	0
102724210	0	0	0	0	0
107986312	0	0	0	0	0
105377412	0	0	0	0	0
105377413	0	0	0	0	0
27152	1	0	1	6	6
83447	0	0	0	0	0
105377414	0	0	0	0	0
22824	1	0	1	4	3
10733	1	3	0	0	1
256471	7	4	1	4	3
80167	7	4	1	5	4
55132	5	3	2	3	2
10424	11	10	1	8	12
100507487	0	0	0	2	0
101927259	0	0	0	0	0
79960	2	3	3	9	6
132320	3	4	3	1	3
132321	0	0	0	3	1
105377416	0	0	0	0	0
105377417	0	0	0	0	0
101927282	0	0	0	0	0
107986313	0	0	0	0	0
105377418	0	0	0	0	0
105377420	0	0	0	0	0
105377422	0	0	0	0	0
105377423	0	0	0	0	0
105377424	0	0	0	0	0
101927305	0	0	0	0	0
105377425	0	0	0	0	0
105377428	0	0	0	0	0
107986236	1	0	0	0	0
104355285	0	0	0	0	0
105377431	0	0	0	0	0
105377432	0	0	0	0	0
101927359	0	0	0	0	0
57575	0	0	0	0	0
132430	0	0	0	0	3
105377434	0	0	0	0	0
105377436	0	0	0	0	0
105377438	0	0	0	0	0
105377437	0	0	0	0	0
105377439	0	0	0	0	0
100507528	0	0	0	0	0
105377441	0	0	0	0	1
729307	0	0	0	0	0
105377442	0	0	0	1	0
54510	2	3	4	22	24
105377443	0	0	0	0	0
101927414	1	0	0	0	0
107986314	0	0	0	0	0
105377444	0	0	0	0	0
105377445	0	0	0	0	0
107986315	0	0	0	0	0
105377447	0	0	0	0	0
641365	0	0	0	0	0
641364	3	0	0	0	0
23657	21	0	2	2	1
105377446	0	0	0	0	0
100874047	0	0	0	0	0
105377448	0	0	0	0	0
25819	12	0	1	0	0
1998	4	2	2	7	6
105379412	0	0	0	0	0
84709	0	0	0	0	0
4717	4	2	2	4	3
80155	19	7	8	15	7
105377449	0	0	0	3	1
107984036	3	1	0	1	0
83452	1	2	0	3	3
80854	19	14	17	14	20
105377451	0	0	0	0	0
105377622	0	0	0	0	0
101927490	0	0	0	0	0
4258	0	2	3	2	0
55534	2	0	1	4	2
105377452	0	0	0	0	0
101927516	0	0	0	0	1
60592	6	6	11	6	2
100129858	0	0	0	0	0
1047	0	0	0	0	0
152586	0	0	0	0	0
255520	3	8	1	2	3
7350	0	0	0	0	0
23158	18	8	6	15	13
644962	0	1	0	1	1
57484	1	1	2	5	4
27309	1	2	0	4	2
100507639	0	0	3	0	0
105377456	0	0	0	0	0
3600	2	1	0	0	0
8821	5	5	1	6	5
101927613	0	0	0	0	0
105377457	1	0	0	0	0
107986194	0	0	0	0	0
105377623	0	2	0	1	0
84640	3	3	3	4	6
2549	7	10	6	17	12
100423017	0	0	0	0	0
100128055	0	0	0	0	1
8467	22	16	15	10	21
441046	0	0	0	0	0
166752	0	0	0	0	0
105377458	0	0	0	0	0
105377459	0	0	0	0	0
2996	0	0	0	1	2
101927636	0	0	0	0	0
2994	0	0	0	0	0
105377460	0	0	0	0	0
2993	0	0	0	0	0
107986317	0	0	0	0	1
105377461	0	0	0	0	0
105377462	0	0	0	0	0
646576	0	0	0	0	0
64399	0	0	0	0	0
10393	4	0	1	1	1
6059	6	7	6	8	4
54726	10	3	6	12	6
105377465	0	0	0	0	0
105377466	0	0	0	0	0
4086	3	3	1	2	1
101927659	0	0	0	0	0
104326058	1	1	0	0	0
285422	0	0	0	0	0
105377467	0	0	0	0	0
166785	1	0	0	2	1
646603	0	1	0	1	1
152485	2	2	0	3	1
105377468	0	0	0	0	0
105377469	0	0	0	0	0
100505545	0	0	0	0	0
105377470	0	0	0	0	0
11157	0	4	1	0	2
345051	0	0	0	0	0
84068	4	2	2	3	1
105377472	0	0	0	0	1
102465837	0	0	0	0	0
5458	0	0	0	0	0
83894	0	0	0	0	0
105377474	0	0	0	0	0
105377473	0	0	0	2	0
105377475	0	0	0	0	0
105377476	0	0	0	0	0
100313938	0	0	0	0	0
1909	2	3	0	2	0
105377478	0	0	0	0	0
105377477	0	0	0	1	0
55751	4	6	0	4	3
90826	1	4	1	3	4
79658	0	1	3	6	7
100616246	0	0	0	0	0
4306	2	0	0	8	5
102724672	0	0	0	1	0
107986195	0	0	0	0	2
105377483	0	0	0	1	0
105377481	1	0	0	2	0
105377480	0	0	0	0	0
107986319	0	0	0	0	0
101927849	0	0	0	0	0
107986320	0	0	0	0	0
285423	0	0	0	0	0
105377479	0	0	0	0	0
166614	0	0	0	0	1
987	56	14	16	30	11
729558	0	1	0	1	1
10586	1	0	0	1	1
6189	5422	4643	3573	11602	14099
114655	2	6	32	6	21
8944	5408	4634	3564	11573	14080
152503	2	3	11	13	26
107986196	0	1	1	0	0
105377485	0	0	0	0	0
345062	0	0	1	0	0
105377486	0	0	0	0	0
729830	0	6	2	10	5
5188	0	1	0	0	1
107986197	1	0	0	0	0
105377488	0	0	0	0	0
102724700	0	0	0	0	0
100505685	0	0	0	0	0
100996286	0	0	0	0	0
105377490	0	0	0	0	0
105377489	0	0	0	0	0
105377492	0	0	0	0	0
55294	5	3	4	9	6
102191832	0	0	0	1	0
100422896	0	0	0	0	0
54553	0	0	0	2	1
100616193	0	0	0	0	0
201799	1	2	4	0	0
105377495	0	0	0	0	0
201798	2	0	1	3	0
27236	4	9	4	6	9
729870	0	0	0	0	0
85462	2	2	1	0	1
23321	0	1	11	15	11
105377496	0	0	0	0	0
303	2	0	2	0	1
84057	1	0	0	0	0
23240	8	1	7	7	3
105377498	0	0	0	1	0
100419170	0	0	0	0	0
7097	3	8	6	4	2
285533	0	0	0	0	0
105377499	0	0	0	0	0
6423	3	11	31	9	22
101927947	0	0	3	0	2
54798	0	1	1	4	0
5356	3	5	4	8	3
2244	1	0	11	0	0
2243	0	0	4	0	0
2266	0	0	46	0	0
9227	0	0	0	1	0
105377500	0	0	0	0	0
166863	0	0	1	0	0
105377501	0	0	0	0	0
4887	0	0	0	0	4
107986321	0	0	0	0	0
105377502	0	0	0	0	0
79884	5	3	3	1	5
102724776	0	1	1	0	0
105377503	0	0	0	0	0
105377505	0	0	0	0	0
105377504	0	0	0	0	0
2982	4	12	11	22	6
107984032	0	0	0	0	0
105377506	0	1	1	0	0
2983	3	1	1	0	3
51802	0	0	0	0	0
105377507	0	0	0	0	0
6999	0	3	0	0	0
1519	1	2	3	2	7
102724785	0	0	0	0	0
105377508	0	0	0	0	0
107986322	0	0	0	0	0
56034	2	3	6	4	4
2743	0	0	0	0	0
2891	0	0	0	1	1
112268471	0	0	0	0	1
107986238	0	0	0	0	0
340017	0	0	0	1	0
105377509	0	0	0	0	0
51313	33	12	14	34	39
285505	2	1	2	3	4
101928007	0	0	0	2	2
55314	9	2	0	3	1
105377510	0	0	0	0	0
59350	0	0	0	0	0
201725	2	1	0	1	1
2110	2	1	2	2	3
5481	1	2	7	3	4
57600	4	4	2	5	10
152940	0	0	0	1	0
9693	4	9	5	17	14
100500881	0	0	0	0	0
100616303	0	0	0	0	0
107986324	0	0	0	0	0
105379457	0	0	0	0	0
109729132	0	0	0	0	0
107986239	0	0	0	0	0
105377512	0	0	0	0	0
105377513	0	0	0	0	0
105377514	0	0	0	0	0
105377515	0	0	0	0	0
56884	0	0	0	0	0
101928052	0	0	0	0	0
105377516	0	0	0	0	0
100616234	0	0	0	0	0
92345	3	2	0	4	6
101928081	0	0	0	0	2
105377517	0	0	0	0	0
4886	24	0	0	0	1
4889	0	0	0	0	0
84076	0	0	0	0	0
55319	4	4	0	1	0
55016	12	0	3	4	1
107986325	0	0	0	0	0
23520	0	0	0	0	0
100505989	0	0	0	0	0
100506013	0	0	0	0	1
391712	0	0	0	0	0
152756	0	0	0	1	0
166655	0	0	0	0	0
201931	0	1	2	3	3
11275	1	5	2	3	9
2713	1	0	0	0	1
6307	9	2	3	6	3
105377519	0	0	0	0	0
1363	4	9	4	16	31
693163	0	0	0	0	0
105377520	0	0	0	0	0
101928151	0	0	0	0	0
101928131	0	0	0	0	0
105377521	0	0	0	0	0
7092	0	1	2	3	1
50859	0	0	0	0	0
105377523	0	0	0	0	0
11199	0	0	0	0	0
105377524	0	0	1	0	1
55601	9	5	5	8	1
91351	5	7	3	17	7
107986198	0	0	0	0	0
23022	11	27	26	17	28
107986199	0	0	0	0	0
102723331	0	1	0	4	4
84869	9	7	6	8	8
107986200	0	0	0	0	0
105377527	0	0	0	0	0
57630	3	1	2	5	5
105377529	0	0	0	0	1
4750	4	0	2	6	4
1182	6	6	10	8	9
54969	1	0	0	1	3
107986240	0	0	0	0	0
105377530	0	0	0	0	0
100506085	0	0	0	0	0
9848	1	4	0	3	1
51166	0	0	1	1	0
107986326	0	0	0	0	0
101928223	0	0	0	0	0
107986241	0	0	0	0	0
100506107	0	0	0	0	0
100506122	0	0	0	0	0
102466953	0	0	0	0	0
105377534	0	0	0	0	0
101928288	0	0	0	0	0
105377535	0	0	0	0	0
105377536	0	0	0	0	0
441052	0	0	0	0	0
442117	0	0	0	0	0
105377537	0	0	0	0	0
101928314	0	0	0	0	0
107986201	0	0	0	0	0
101930370	0	0	0	0	0
51809	42	12	6	5	12
100422849	0	0	0	0	0
3148	8	4	1	3	3
105377541	0	0	0	0	0
105377540	0	0	0	0	0
8819	1	0	0	1	1
101928383	1	3	0	1	2
11341	0	1	0	0	0
112268474	1	0	0	1	0
112267917	0	0	0	0	0
101928409	0	0	0	0	0
9464	0	0	0	1	0
79804	0	0	0	2	0
107986203	0	0	0	0	0
101928478	0	0	0	0	0
105377543	0	0	0	0	0
105377544	0	0	0	0	0
105377546	0	0	0	0	0
107986204	0	0	0	0	0
101928509	0	0	0	0	0
26269	0	1	2	0	2
80817	2	2	1	5	3
105377547	0	0	0	1	0
100423042	0	0	0	0	0
3248	0	0	0	0	1
105377548	0	0	0	0	0
105377549	0	0	0	0	0
105377551	0	0	0	0	0
8001	0	0	0	1	2
101928551	0	0	0	0	0
11086	0	0	0	0	0
105377552	0	0	0	0	0
2823	0	0	0	0	0
101928590	0	0	0	0	0
107984113	0	0	0	2	0
116966	0	0	0	1	1
132851	0	0	0	0	0
140458	0	0	0	2	0
60559	18	23	15	8	14
105377555	0	0	0	0	0
7424	0	1	2	1	1
105377556	1	0	0	0	0
105377557	0	0	0	0	0
55247	1	0	0	0	0
105377558	0	0	0	0	0
175	0	1	0	1	1
285500	0	0	1	0	0
105377559	0	0	0	0	0
285501	0	0	0	0	0
105377560	0	0	0	0	0
101928656	0	0	0	0	0
105377561	0	0	0	0	0
105377562	0	0	0	0	0
105377563	0	0	0	0	0
105377564	0	0	0	0	0
105377567	0	0	0	0	0
105377565	0	0	0	0	0
105377568	0	0	0	0	0
728081	0	0	0	0	0
101928679	0	0	0	0	0
107986205	0	0	0	0	0
55714	3	4	0	2	3
105377573	0	0	0	0	0
90768	0	0	0	0	0
100302270	0	0	0	0	0
105377572	0	0	0	0	0
105377571	0	0	0	0	0
105377576	0	0	0	0	0
1635	0	6	1	5	3
105377577	0	0	0	0	0
107986327	0	0	0	0	0
112268472	0	0	0	0	0
107986328	0	0	0	0	0
403315	0	0	0	0	0
105377578	0	0	0	0	0
152641	0	0	0	0	0
80014	1	2	3	7	4
101928734	0	0	0	0	0
53842	0	0	0	1	0
100132463	0	0	0	0	0
107986217	0	0	0	1	0
55602	2	2	0	2	3
389247	0	0	0	0	0
3622	0	0	1	0	1
101929996	0	0	0	0	0
105377579	0	0	0	0	0
105377580	0	0	0	0	0
107986329	0	0	0	0	0
201965	2	2	0	1	2
60684	10	14	5	20	11
105377581	0	0	0	0	0
56977	0	2	1	2	6
107986330	0	0	0	0	0
133121	0	0	0	1	2
105377582	0	0	0	0	0
105377584	0	0	0	0	0
728175	0	0	0	0	0
107986332	0	0	0	0	0
102723766	0	2	0	0	0
3660	4	6	2	3	3
105377585	0	0	0	0	0
105377586	0	0	0	0	0
836	2	8	7	4	2
201973	2	3	1	1	3
79682	6	3	1	0	1
2180	2	9	9	4	10
643036	0	0	0	0	0
105377587	0	0	0	0	0
731424	0	0	0	0	0
100500818	0	0	0	0	0
100506229	0	0	0	0	0
100616111	0	0	0	0	0
107986333	0	0	0	0	0
391723	0	0	0	0	0
101928877	0	0	0	1	0
105377588	0	0	0	0	0
291	3	1	1	0	3
57587	8	6	3	10	7
83891	5	3	1	6	1
55805	1	1	2	4	3
107986206	0	0	0	0	2
353322	1	1	1	0	0
55325	2	4	3	0	3
441054	0	0	1	0	0
256309	0	0	0	2	0
105377590	0	0	0	0	0
27295	5	1	1	5	4
8470	10	1	1	14	9
101928929	0	0	0	0	0
7098	0	0	0	1	0
25854	0	0	0	0	1
651430	0	0	0	0	0
285440	2	2	3	2	4
3818	0	0	0	0	0
2160	0	0	0	0	0
285441	0	0	0	0	0
105377596	0	0	0	0	0
4543	0	0	0	0	0
2195	6	44	20	42	57
107986334	0	0	0	1	2
102723906	0	0	0	1	0
105377599	0	0	0	0	2
105377600	0	0	0	0	0
107986335	0	0	0	0	0
339975	0	0	0	0	0
105377602	0	0	0	0	0
102723920	0	0	0	0	0
100506272	0	0	0	0	0
105377604	0	0	0	0	0
105377603	0	0	0	0	0
107983963	0	0	0	0	0
132625	0	0	0	0	0
205860	0	0	0	0	0
107986337	0	0	0	0	0
339976	0	0	0	0	0
105377606	0	0	1	0	0
105377607	0	0	0	1	0
105377608	0	0	0	0	0
105377609	0	0	0	0	0
401164	0	0	0	2	0
101930028	0	0	0	0	0
105377610	0	0	0	0	0
105377611	0	0	0	0	0
105377612	0	0	0	0	0
105377613	0	0	0	0	0
105377614	0	0	0	0	0
105377615	0	0	0	0	0
101928971	0	0	0	0	0
105377616	0	0	0	1	0
728339	0	0	0	0	0
105377619	0	0	0	0	1
105377617	0	0	0	0	0
2483	2	1	2	1	2
448831	0	0	0	0	0
100419743	0	0	0	0	0
107986338	0	0	0	0	0
100288687	0	0	0	0	0
100874392	0	0	0	1	0
105374602	0	0	0	0	0
153478	0	1	0	1	1
107986394	0	0	0	2	0
389257	0	0	0	0	0
133957	3	4	1	5	0
6389	6	2	5	4	4
102467073	0	0	0	0	0
10016	5	9	9	2	3
57491	0	1	0	0	0
116349	0	0	0	0	0
11336	2	4	2	4	2
6550	0	2	1	1	2
25845	0	2	1	1	2
100288152	1	0	0	1	0
107986395	0	0	0	0	0
100616381	0	0	0	0	0
105374606	0	0	0	0	0
105374607	0	0	0	0	0
105374608	0	0	0	0	0
100996325	0	0	0	0	0
55722	2	2	2	3	1
11076	0	0	0	1	5
101929898	0	0	0	0	0
653082	0	1	1	1	4
101928768	0	0	0	0	0
79844	1	1	1	2	3
65980	6	1	1	5	4
9319	1	2	1	0	0
100506688	0	0	0	0	0
85409	0	1	0	0	1
10723	0	8	3	4	1
100616479	0	0	0	0	0
105374612	0	0	0	1	1
107986396	0	0	0	0	0
101928857	0	0	0	0	0
340024	0	0	0	0	0
348932	0	0	0	0	0
7015	0	0	0	0	0
100616235	0	0	0	0	0
81037	6	4	9	2	2
100506791	0	0	0	0	0
6531	0	0	0	0	0
79888	2	3	5	0	2
102466103	0	0	0	0	0
107986397	0	0	0	0	0
728609	1	1	0	2	1
728613	0	0	0	1	0
105374614	0	0	0	0	0
100422966	0	0	0	0	0
101929003	0	0	0	0	0
64979	1	0	0	0	0
4726	0	3	2	1	0
101929034	0	0	0	0	0
50805	0	0	0	0	1
101929056	0	0	0	1	0
101929081	0	0	0	0	0
112267929	0	0	0	0	0
112267947	0	0	0	1	0
105374616	0	0	0	1	1
105374618	0	0	0	4	2
100506858	0	0	0	0	0
107986398	0	0	0	0	0
153572	1	2	1	9	1
101234261	0	0	0	0	0
153571	0	0	1	0	0
105374620	0	0	0	0	0
107983966	0	0	0	0	0
107984098	0	0	0	0	0
105374621	0	0	0	0	0
102467074	0	0	0	0	0
285577	0	0	0	0	0
105374624	0	0	0	0	0
102467075	0	0	0	0	0
79192	0	0	0	3	3
107986399	0	0	0	1	0
105374625	0	0	0	0	0
105374626	0	0	0	0	0
105374627	0	0	0	0	1
107986400	0	0	0	0	0
101929153	0	0	0	0	0
105374629	0	0	0	0	0
105374630	0	0	0	0	0
340094	0	0	0	0	0
105374631	0	0	0	0	0
101929176	0	0	0	0	0
170690	0	2	0	0	1
101929200	1	0	0	1	1
23379	8	5	5	8	5
105374634	0	0	0	0	0
105374636	0	0	0	0	0
401172	0	0	0	0	0
84246	4	1	2	0	2
134111	0	0	1	0	0
105374639	0	0	0	1	0
255167	0	0	0	0	0
54888	4	7	3	6	1
6715	5	0	3	0	2
100505625	0	0	0	0	0
11044	4	3	4	5	6
107986401	0	0	0	0	0
102724943	0	0	0	0	0
109729133	0	0	0	0	0
100422999	0	0	0	0	0
105374641	0	0	0	0	0
105374642	0	0	0	0	0
107986402	0	0	0	0	0
105374643	0	0	0	0	0
442132	0	0	0	0	0
105379638	0	0	0	0	0
101929261	0	0	0	0	0
105374645	0	0	0	0	0
105374644	0	0	0	0	0
107986403	0	0	0	0	0
108	1	3	0	0	2
105374646	1	0	0	0	0
134121	0	0	0	0	0
4552	4	4	2	1	2
79072	1	4	0	3	1
102723339	0	0	0	0	0
729506	0	0	0	0	0
100505738	0	1	0	0	0
100616142	0	0	0	0	0
105374647	0	0	0	0	0
101929307	0	0	0	0	0
101929284	0	0	0	0	0
9037	5	5	3	11	25
100616326	0	0	0	0	0
101929338	0	0	0	0	0
100505806	0	0	0	2	0
100113384	1280	1744	10778	5394	13215
101929359	0	0	0	0	0
50834	0	0	0	0	0
285692	0	0	0	0	0
105374649	0	0	0	0	0
105374648	0	0	0	0	0
107986405	0	0	0	0	0
134145	3	5	3	9	2
22948	24	18	12	9	6
134147	3	1	3	1	1
105374651	0	0	0	0	0
101929977	0	1	1	0	0
10299	41	25	17	51	35
113218502	2	1	0	1	0
100505845	0	0	0	0	0
83853	0	0	0	0	0
105369214	0	0	0	0	0
102465138	0	0	0	0	0
101929412	0	0	0	0	0
389273	0	0	0	0	0
651746	0	0	0	0	0
1611	2	0	3	1	0
105374652	0	0	0	0	0
102723441	0	0	0	0	0
105374654	0	0	0	0	0
1501	0	1	0	0	1
105374656	0	0	0	0	0
105374655	0	0	0	0	0
404663	0	0	0	0	0
105374657	0	0	0	0	0
105374658	0	0	0	0	0
105374659	0	0	0	0	0
105374660	0	0	0	0	0
1767	2	9	0	1	3
7204	23	22	14	21	17
109623458	0	1	3	0	1
54491	5	0	2	4	3
106635684	2	2	2	3	3
90268	10	6	5	8	5
56172	2	3	3	5	5
100130744	0	0	1	1	0
100616271	0	0	0	0	0
105374661	0	0	0	0	0
107986376	0	0	0	0	0
101929454	0	0	0	0	0
23194	9	15	23	6	33
101929472	0	0	0	0	0
107986343	0	0	0	0	0
100126347	0	1	0	0	1
107986406	0	0	0	0	0
441061	0	0	0	0	0
107986407	0	0	0	0	0
105379640	0	0	0	0	0
401176	0	0	0	0	0
101929505	0	0	0	0	0
105374663	0	0	0	0	0
90441	2	2	1	0	2
54463	1	2	4	2	1
101929524	0	0	0	0	0
4651	5	8	7	7	6
285696	0	0	0	0	0
113218490	0	0	0	0	0
105374664	0	0	0	0	0
10409	2	1	0	0	2
401177	0	0	0	0	0
101929544	0	0	0	0	0
102723526	0	0	0	0	0
340096	0	0	0	0	0
391769	0	0	0	0	0
105374666	0	0	0	0	0
646241	0	0	0	0	0
105374668	0	0	0	0	0
107986408	1	0	0	0	0
105374669	0	0	0	0	0
1016	0	0	0	0	0
105374672	0	0	0	0	0
102725105	0	0	0	0	0
105374676	0	0	0	0	0
105374677	0	0	0	0	0
112267938	1	1	1	2	1
105374673	0	0	0	0	0
105374678	0	0	0	0	0
102723561	0	0	0	0	0
728411	3	1	1	2	1
105374685	0	0	0	0	0
1010	0	0	0	0	0
105374683	0	0	0	0	0
106635539	0	0	0	0	0
107986345	0	0	0	1	0
5369	0	0	0	0	0
105374682	0	0	0	0	0
105374681	0	0	0	0	0
101929617	0	0	0	0	0
105374686	0	0	0	0	0
105374687	0	0	0	0	0
105374688	0	0	0	0	0
56979	0	0	0	0	0
107986377	0	0	0	0	0
439936	0	0	0	0	0
105374689	0	0	0	0	0
1008	0	0	0	0	0
340107	0	0	0	0	0
105374694	0	1	0	0	0
105374693	0	0	0	0	0
1007	0	0	0	0	0
105374695	0	0	0	0	0
643401	0	0	0	0	0
105374696	0	0	0	0	0
105374698	0	0	0	0	0
105374701	0	0	0	0	0
107986409	0	0	0	0	0
729862	0	0	0	0	0
107986410	0	0	0	0	0
101929645	0	0	0	0	0
105374699	0	0	0	0	0
101929660	0	0	0	0	0
101929681	0	0	0	0	0
105374702	0	0	0	0	0
105374703	0	0	0	0	0
105374704	0	0	0	0	0
105374705	0	0	0	0	0
105374706	0	0	0	0	0
105374707	0	0	0	0	0
1004	0	1	1	0	5
105374709	0	0	0	0	0
29102	7	10	4	5	6
55322	2	2	3	1	1
23037	1	11	1	9	7
100422874	0	0	0	0	0
105374711	0	0	0	0	0
64083	13	9	7	9	11
54545	0	10	2	10	5
51663	7	11	2	14	10
693164	0	0	0	0	0
10923	16	19	7	6	15
105374714	0	0	0	0	0
4883	0	1	7	0	1
340113	0	0	0	0	0
105374715	0	0	0	0	0
105374716	0	0	0	0	0
107986411	0	0	0	0	0
6897	11	7	8	3	10
105374717	0	0	0	0	0
81792	2	9	5	4	1
51289	0	0	0	0	0
51151	0	0	0	0	0
23600	0	1	0	0	0
100534612	0	0	0	1	0
114899	2	4	2	4	5
646652	1	0	1	1	1
105374719	0	0	0	0	0
105374721	0	0	0	0	0
105374723	0	0	0	0	0
26064	1	5	17	3	2
101929704	0	0	0	0	0
153657	0	0	1	0	0
5810	0	4	0	3	1
55299	6	0	5	2	1
134218	5	2	2	7	5
64902	0	0	0	0	0
5618	24	32	4	17	13
79925	2	0	2	1	4
105374724	4	0	0	1	0
3575	9	10	7	5	1
133690	0	0	0	0	0
100506406	0	0	0	0	0
133688	0	0	0	0	0
167127	1	0	0	0	0
92255	10	4	9	4	7
693165	0	0	0	0	0
6502	1	3	0	0	4
133686	6	5	3	5	8
202151	0	0	0	1	2
6507	5	3	0	0	3
107986413	0	1	0	1	1
107986412	0	1	0	0	0
646719	1	6	3	4	2
25836	23	16	7	37	21
65250	11	6	1	21	30
105374727	0	0	0	0	0
9631	17	9	1	7	7
55100	1	1	2	1	0
2668	1	0	0	0	0
100861519	0	0	1	0	0
105374728	0	0	0	0	0
105374729	0	0	0	0	0
105374731	0	0	0	0	0
105374730	0	0	0	0	0
101929745	0	0	0	0	0
133584	0	3	0	1	4
100852408	0	0	0	0	0
100506475	0	0	0	0	0
105374732	0	0	0	3	0
3977	3	7	2	58	53
100506495	0	0	0	0	2
100500824	0	0	0	0	1
105374735	0	0	0	2	0
101929768	0	0	1	0	0
101926904	0	0	0	0	0
107986414	0	0	0	0	0
105374733	0	0	0	0	0
112267930	0	0	0	0	0
9180	2	6	12	8	5
253260	13	11	7	19	16
2533	18	4	1	5	1
735	0	0	0	0	0
1601	6	4	9	5	9
112267931	0	0	0	0	0
101926940	0	0	0	0	0
102467077	0	0	0	0	0
105374736	0	0	0	0	0
105374737	0	0	0	0	0
5734	0	5	0	1	2
23548	2	2	4	7	5
5562	6	13	1	13	12
6167	11	8	12	21	11
619564	303	318	437	47	108
84674	1	0	1	2	2
730	28	2	3	8	8
133558	0	0	0	0	1
105374739	0	0	0	0	0
729	0	0	0	0	1
102723740	0	0	0	0	0
345557	0	0	2	0	0
105374740	0	0	0	0	0
5019	2	1	4	1	4
102723752	0	0	0	0	2
100874002	1	0	0	0	0
285636	2	0	4	4	3
26272	3	0	2	3	4
101926960	0	0	0	0	0
2690	1	1	1	9	8
100129792	8	7	5	17	17
6414	12	12	8	24	31
105374745	0	0	0	0	0
643977	0	1	0	0	0
105374746	0	0	1	0	0
648987	1	2	1	0	2
105374748	1	0	0	0	0
389289	0	0	2	1	0
153684	0	0	0	1	1
100132356	0	1	0	3	2
