Feature,Importance
hsa-miR-3622a-5p,0.0
hsa-miR-6843-3p,0.0
hsa-miR-6875-5p,0.0
hsa-miR-548i,0.0
hsa-miR-595,0.0
hsa-miR-4468,0.0
hsa-miR-6509-5p,0.0
hsa-miR-96-3p,0.0
hsa-miR-593-3p,0.0
hsa-miR-4639-5p,0.0
hsa-miR-4645-5p,0.0
hsa-miR-1229-5p,0.0
hsa-miR-7110-5p,0.0
hsa-miR-548ag,0.0
hsa-miR-4449,0.0
hsa-miR-95-5p,0.0
hsa-miR-4797-5p,0.0
hsa-miR-6829-5p,0.0
hsa-miR-6826-3p,0.0
hsa-miR-4447,0.0
hsa-miR-4799-3p,0.0
hsa-miR-4796-3p,0.0
hsa-miR-4446-5p,0.0
hsa-miR-3136-5p,0.0
hsa-miR-4787-3p,0.0
hsa-miR-566,0.0
hsa-miR-6824-3p,0.0
hsa-miR-302b-5p,0.0
hsa-miR-3688-5p,0.0
hsa-miR-4281,0.0
hsa-miR-1289,0.0
hsa-miR-4634,0.0
hsa-miR-378e,0.0
hsa-miR-585-5p,0.0
hsa-miR-218-2-3p,0.0
hsa-miR-6831-5p,0.0
hsa-miR-3661,0.0
hsa-miR-548p,0.0
hsa-miR-3688-3p,0.0
hsa-miR-583,0.0
hsa-miR-4803,0.0
hsa-miR-449b-5p,0.0
hsa-miR-4636,0.0
hsa-miR-1305,0.0
hsa-miR-548t-5p,0.0
hsa-miR-939-3p,0.0
hsa-miR-876-3p,0.0
hsa-miR-6852-3p,0.0
hsa-miR-323a-5p,0.0
hsa-miR-4710,0.0
hsa-miR-410-5p,0.0
hsa-miR-412-5p,0.0
hsa-miR-412-3p,0.0
hsa-miR-134-3p,0.0
hsa-miR-329-5p,0.0
hsa-miR-370-5p,0.0
hsa-miR-549a,0.0
hsa-miR-4706,0.0
hsa-miR-6880-3p,0.0
hsa-miR-6861-3p,0.0
hsa-miR-615-5p,0.0
hsa-miR-34b-3p,0.0
hsa-miR-4491,0.0
hsa-miR-2116-5p,0.0
hsa-miR-6859-5p,0.0
hsa-miR-6751-5p,0.0
hsa-miR-4999-5p,0.0
hsa-miR-6798-3p,0.0
hsa-miR-4531,0.0
hsa-miR-1270,0.0
hsa-miR-5684,0.0
hsa-miR-6886-3p,0.0
hsa-miR-1238-3p,0.0
hsa-miR-6791-3p,0.0
hsa-miR-3182,0.0
hsa-miR-6885-3p,0.0
hsa-miR-3976,0.0
hsa-miR-6787-5p,0.0
hsa-miR-6783-3p,0.0
hsa-miR-6783-5p,0.0
hsa-miR-5189-3p,0.0
hsa-miR-3664-3p,0.0
hsa-miR-6749-5p,0.0
hsa-miR-6855-3p,0.0
hsa-miR-504-5p,0.0
hsa-miR-6730-5p,0.0
hsa-miR-514a-3p,0.0
hsa-miR-506-5p,0.0
hsa-miR-513b-5p,0.0
hsa-miR-892b,0.0
hsa-miR-504-3p,0.0
hsa-miR-19b-2-5p,0.0
hsa-miR-5584-5p,0.0
hsa-miR-4536-5p,0.0
hsa-miR-4536-3p,0.0
hsa-miR-6894-3p,0.0
hsa-miR-548f-3p,0.0
hsa-miR-3690,0.0
hsa-miR-7114-3p,0.0
hsa-miR-4695-3p,0.0
hsa-miR-4781-3p,0.0
hsa-miR-7155-5p,0.0
hsa-miR-3124-5p,0.0
hsa-miR-4299,0.0
hsa-miR-210-5p,0.0
hsa-miR-6743-3p,0.0
hsa-miR-146b-3p,0.0
hsa-miR-7151-3p,0.0
hsa-miR-1254,0.0
hsa-miR-4677-5p,0.0
hsa-miR-1262,0.0
hsa-miR-6741-3p,0.0
hsa-miR-215-3p,0.0
hsa-miR-205-3p,0.0
hsa-miR-135b-5p,0.0
hsa-miR-6736-3p,0.0
hsa-miR-378g,0.0
hsa-miR-4443,0.0
hsa-miR-6821-3p,0.0
hsa-miR-218-5p,0.0
hsa-miR-6821-5p,0.0
hsa-miR-7843-5p,0.0
hsa-miR-4708-3p,0.0
hsa-miR-7855-5p,0.0
hsa-miR-4504,0.0
hsa-miR-4707-3p,0.0
hsa-miR-1297,0.0
hsa-miR-5188,0.0
hsa-miR-4498,0.0
hsa-miR-3922-5p,0.0
hsa-miR-618,0.0
hsa-miR-6758-5p,0.0
hsa-miR-196a-5p,0.0
hsa-miR-6757-5p,0.0
hsa-miR-4701-3p,0.0
hsa-miR-6505-5p,0.0
hsa-miR-3173-3p,0.0
hsa-miR-2392,0.0
hsa-miR-770-5p,0.0
hsa-miR-548ap-5p,0.0
hsa-miR-4717-3p,0.0
hsa-miR-3677-3p,0.0
hsa-miR-4516,0.0
hsa-miR-4714-5p,0.0
hsa-miR-3175,0.0
hsa-miR-5094,0.0
hsa-miR-6882-3p,0.0
hsa-miR-433-5p,0.0
hsa-miR-6882-5p,0.0
hsa-miR-6881-5p,0.0
hsa-miR-4312,0.0
hsa-miR-1233-3p,0.0
hsa-miR-1193,0.0
hsa-miR-494-5p,0.0
hsa-miR-3974,0.0
hsa-miR-6716-3p,0.0
hsa-miR-3165,0.0
hsa-miR-5698,0.0
hsa-miR-5699-3p,0.0
hsa-miR-4753-3p,0.0
hsa-miR-6742-5p,0.0
hsa-miR-4742-5p,0.0
hsa-miR-6739-5p,0.0
hsa-miR-765,0.0
hsa-miR-6736-5p,0.0
hsa-miR-7152-5p,0.0
hsa-miR-4423-3p,0.0
hsa-miR-1273g-5p,0.0
hsa-miR-6732-5p,0.0
hsa-miR-3972,0.0
hsa-miR-3675-3p,0.0
hsa-miR-6730-3p,0.0
hsa-miR-5699-5p,0.0
hsa-miR-3157-3p,0.0
hsa-miR-7113-3p,0.0
hsa-miR-6073,0.0
hsa-miR-6752-3p,0.0
hsa-miR-6752-5p,0.0
hsa-miR-4489,0.0
hsa-miR-6746-5p,0.0
hsa-miR-4688,0.0
hsa-miR-129-5p,0.0
hsa-miR-4298,0.0
hsa-miR-6507-5p,0.0
hsa-miR-202-3p,0.0
hsa-miR-4296,0.0
hsa-miR-4482-3p,0.0
hsa-miR-4482-5p,0.0
hsa-miR-936,0.0
hsa-miR-608,0.0
hsa-miR-6768-5p,0.0
hsa-miR-6126,0.0
hsa-miR-365a-5p,0.0
hsa-miR-371a-3p,0.0
hsa-miR-216a-5p,0.0
hsa-miR-548s,0.0
hsa-miR-6806-3p,0.0
hsa-miR-6803-5p,0.0
hsa-miR-371b-3p,0.0
hsa-miR-371b-5p,0.0
hsa-miR-371a-5p,0.0
hsa-miR-4436b-3p,0.0
hsa-miR-522-3p,0.0
hsa-miR-520g-3p,0.0
hsa-miR-519d-5p,0.0
hsa-miR-517a-3p,0.0
hsa-miR-523-3p,0.0
hsa-miR-519b-3p,0.0
hsa-miR-3127-3p,0.0
hsa-miR-3128,0.0
hsa-miR-515-5p,0.0
hsa-miR-6812-3p,0.0
hsa-miR-4763-5p,0.0
hsa-miR-4762-5p,0.0
hsa-miR-6889-3p,0.0
hsa-miR-7109-5p,0.0
hsa-miR-649,0.0
hsa-miR-1286,0.0
hsa-miR-499b-5p,0.0
hsa-miR-561-3p,0.0
hsa-miR-6870-3p,0.0
hsa-miR-4269,0.0
hsa-miR-1244,0.0
hsa-miR-4775,0.0
hsa-miR-7845-5p,0.0
hsa-miR-561-5p,0.0
hsa-miR-519e-3p,0.0
hsa-miR-4749-3p,0.0
hsa-miR-6770-5p,0.0
hsa-miR-548at-3p,0.0
hsa-miR-4740-5p,0.0
hsa-miR-6516-3p,0.0
hsa-miR-4738-3p,0.0
hsa-miR-3614-3p,0.0
hsa-miR-2117,0.0
hsa-miR-6780a-3p,0.0
hsa-miR-6867-3p,0.0
hsa-miR-6786-3p,0.0
hsa-miR-6777-5p,0.0
hsa-miR-6883-3p,0.0
hsa-miR-6865-5p,0.0
hsa-miR-1538,0.0
hsa-miR-6772-3p,0.0
hsa-miR-3680-5p,0.0
hsa-miR-3186-3p,0.0
hsa-miR-6787-3p,0.0
hsa-miR-4749-5p,0.0
hsa-miR-4748,0.0
hsa-miR-5088-5p,0.0
hsa-miR-4324,0.0
hsa-miR-6796-3p,0.0
hsa-miR-6796-5p,0.0
hsa-miR-5196-3p,0.0
hsa-miR-6886-5p,0.0
hsa-miR-4999-3p,0.0
hsa-miR-4525,0.0
hsa-miR-4747-3p,0.0
hsa-miR-4747-5p,0.0
hsa-miR-6789-3p,0.0
hsa-miR-4529-3p,0.0
hsa-miR-4529-5p,0.0
hsa-miR-302f,0.0
hsa-miR-6799-3p,0.0
hsa-miR-6800-3p,0.0
hsa-miR-4750-5p,0.0
hsa-miR-512-5p,0.0
hsa-miR-4795-3p,0.0
hsa-miR-6820-3p,0.0
hsa-miR-296-3p,0.0
hsa-miR-4785,0.0
hsa-miR-7975,0.0
hsa-miR-125a-3p,0.0
hsa-miR-3188,0.0
hsa-miR-5589-5p,0.0
hsa-miR-3064-5p,0.0
hsa-miR-1268a,0.0
hsa-miR-668-3p,0.0
hsa-miR-1185-5p,0.0
hsa-miR-4709-5p,0.0
hsa-miR-34c-5p,0.0
hsa-miR-34b-5p,0.0
hsa-miR-580-3p,0.0
hsa-miR-592,0.0
hsa-miR-129-1-3p,0.0
hsa-miR-1296-5p,0.0
hsa-miR-1268b,0.0
hsa-miR-10a-3p,0.0
hsa-miR-7641,0.0
hsa-miR-548al,0.0
hsa-miR-610,0.0
hsa-miR-3158-5p,0.0
hsa-miR-4422,0.0
hsa-miR-4659a-5p,0.0
hsa-miR-3605-3p,0.0
hsa-miR-378f,0.0
hsa-miR-20b-3p,0.0
hsa-miR-4667-3p,0.0
hsa-miR-3150b-3p,0.0
hsa-miR-4659b-3p,0.0
hsa-miR-129-2-3p,0.0
hsa-miR-1343-3p,0.0
hsa-miR-675-3p,0.0
hsa-miR-3130-5p,0.0
hsa-miR-1224-5p,0.0
hsa-miR-548ab,0.0
hsa-miR-6818-3p,0.0
hsa-miR-6818-5p,0.0
hsa-miR-548o-3p,0.0
hsa-miR-6869-5p,0.0
hsa-miR-933,0.0
hsa-miR-3912-5p,0.0
hsa-miR-4772-3p,0.0
hsa-miR-217,0.0
hsa-miR-1323,0.0
hsa-miR-3191-5p,0.0
hsa-miR-3190-3p,0.0
hsa-miR-133a-5p,0.0
hsa-miR-4459,0.0
hsa-miR-6833-5p,0.0
hsa-miR-675-5p,0.0
hsa-miR-3605-5p,0.0
hsa-miR-3944-5p,0.0
hsa-miR-4683,0.0
hsa-miR-511-5p,0.0
hsa-miR-556-5p,0.0
hsa-miR-6737-3p,0.0
hsa-miR-5095,0.0
hsa-miR-2114-5p,0.0
hsa-miR-1273c,0.0
hsa-miR-542-5p,0.0
hsa-miR-450a-1-3p,0.0
hsa-miR-1468-5p,0.0
hsa-miR-651-3p,0.0
hsa-miR-4668-3p,0.0
hsa-miR-4670-5p,0.0
hsa-miR-7704,0.0
hsa-miR-4777-3p,0.0
hsa-miR-3194-3p,0.0
hsa-miR-548ai,0.0
hsa-miR-4787-5p,0.0
hsa-miR-6511b-3p,0.0
hsa-miR-548ak,0.0
hsa-miR-23c,0.0
hsa-miR-5681a,0.0
hsa-miR-548b-3p,0.0
hsa-miR-6873-3p,0.0
hsa-miR-4659b-5p,0.0
hsa-miR-449a,0.0
hsa-miR-570-5p,0.0
hsa-miR-6729-3p,0.0
hsa-miR-7110-3p,0.0
hsa-miR-885-3p,0.0
hsa-miR-6802-3p,0.0
hsa-miR-3140-5p,0.0
hsa-miR-939-5p,0.0
hsa-miR-548w,0.0
hsa-miR-5585-3p,0.0
hsa-miR-6813-5p,0.0
hsa-miR-4326,0.0
hsa-miR-5001-3p,0.0
hsa-let-7e-3p,0.0
hsa-miR-7854-3p,0.0
hsa-miR-6734-5p,0.0
hsa-miR-876-5p,0.0
hsa-miR-219a-2-3p,0.0
hsa-miR-627-3p,0.0
hsa-miR-495-5p,0.0
hsa-miR-5586-5p,0.0
hsa-miR-3657,0.0
hsa-miR-548ac,0.0
hsa-miR-219b-5p,0.0
hsa-miR-548at-5p,0.0
hsa-miR-4511,0.0
hsa-miR-548g-5p,0.0
hsa-miR-760,0.0
hsa-miR-4301,0.0
hsa-miR-548f-5p,0.0
hsa-miR-6741-5p,0.0
hsa-miR-1278,0.0
hsa-miR-5187-3p,0.0
hsa-miR-4259,0.0
hsa-miR-552-3p,0.0
hsa-miR-138-5p,0.0
hsa-miR-363-5p,0.0
hsa-miR-4669,0.0
hsa-miR-491-3p,0.0
hsa-miR-4665-5p,0.0
hsa-miR-5681b,0.0
hsa-miR-6837-5p,0.0
hsa-miR-2116-3p,0.0
hsa-miR-1227-3p,0.0
hsa-miR-889-3p,0.0
hsa-miR-3611,0.0
hsa-miR-548ar-5p,0.0
hsa-miR-92a-1-5p,0.0
hsa-miR-4488,0.0
hsa-miR-4485,0.0
hsa-miR-4676-5p,0.0
hsa-miR-605-3p,0.0
hsa-miR-450a-2-3p,0.0
hsa-miR-6515-5p,0.0
hsa-miR-584-3p,0.0
hsa-miR-3198,0.0
hsa-miR-3617-3p,0.0
hsa-miR-643,0.0
hsa-miR-642b-5p,0.0
hsa-miR-642a-3p,0.0
hsa-miR-636,0.0
hsa-miR-6780a-5p,0.0
hsa-miR-365b-5p,0.0
hsa-miR-6855-5p,0.0
hsa-miR-452-3p,0.0
hsa-miR-508-3p,0.0
hsa-miR-503-3p,0.0
hsa-miR-1298-5p,0.0
hsa-miR-222-5p,0.0
hsa-miR-3621,0.0
hsa-miR-4668-5p,0.0
hsa-miR-664b-5p,0.0
hsa-miR-204-3p,0.0
hsa-miR-7112-3p,0.0
hsa-miR-4662a-3p,0.0
hsa-miR-7705,0.0
hsa-miR-6842-3p,0.0
hsa-miR-6892-3p,0.0
hsa-miR-767-5p,0.0
hsa-miR-1256,0.0
hsa-miR-25-5p,0.0
hsa-miR-4690-3p,0.0
hsa-miR-4705,0.0
hsa-miR-548as-5p,0.0
hsa-miR-8072,0.0
hsa-miR-3685,0.0
hsa-miR-548c-3p,0.0
hsa-miR-7851-3p,0.0
hsa-miR-6503-3p,0.0
hsa-miR-6731-3p,0.0
hsa-miR-4484,0.0
hsa-miR-3916,0.0
hsa-miR-4677-3p,0.0
hsa-miR-1537-5p,0.0
hsa-miR-6742-3p,0.0
hsa-miR-3117-3p,0.0
hsa-miR-6892-5p,0.0
hsa-miR-6837-3p,0.0
hsa-miR-6765-5p,0.0
hsa-miR-128-1-5p,0.0
hsa-miR-1825,0.0
hsa-miR-3133,0.0
hsa-miR-149-5p,0.0
hsa-miR-4440,0.0
hsa-miR-6809-5p,0.0
hsa-miR-4444,0.0
hsa-miR-4754,0.0
hsa-miR-659-5p,0.0
hsa-miR-6802-5p,0.0
hsa-miR-6804-3p,0.0
hsa-miR-521,0.0
hsa-miR-518e-3p,0.0
hsa-miR-515-3p,0.0
hsa-miR-520f-5p,0.0
hsa-miR-802,0.0
hsa-miR-4766-3p,0.0
hsa-miR-219a-1-3p,0.0
hsa-miR-302d-3p,0.0
hsa-miR-4646-5p,0.0
hsa-miR-6832-3p,0.0
hsa-miR-3912-3p,0.0
hsa-miR-874-5p,0.0
hsa-miR-5706,0.0
hsa-miR-4635,0.0
hsa-miR-8066,0.0
hsa-miR-378b,0.0
hsa-miR-4451,0.0
hsa-miR-6826-5p,0.0
hsa-miR-6825-5p,0.0
hsa-miR-8064,0.0
hsa-miR-2115-5p,0.0
hsa-miR-548ay-3p,0.0
hsa-miR-431-3p,0.0
hsa-miR-3942-5p,0.0
hsa-miR-6862-5p,0.0
hsa-miR-937-3p,0.0
hsa-miR-6734-3p,0.0
hsa-miR-1273d,0.0
hsa-miR-4417,0.0
hsa-miR-6089,0.0
hsa-miR-4667-5p,0.0
hsa-miR-4474-3p,0.0
hsa-miR-548az-5p,0.0
hsa-miR-942-3p,0.0
hsa-miR-4284,0.0
hsa-miR-4466,0.0
hsa-miR-586,0.0
hsa-miR-4645-3p,0.0
hsa-miR-3607-3p,0.0
hsa-miR-4804-5p,0.0
hsa-miR-1273f,0.0
hsa-miR-9-3p,0.0
hsa-miR-4799-5p,0.0
hsa-miR-3942-3p,0.0
hsa-miR-6767-5p,0.0
hsa-miR-940,0.0
hsa-miR-1225-5p,0.0
hsa-miR-3176,0.0
hsa-miR-548ap-3p,0.0
hsa-miR-147b,0.0
hsa-miR-758-5p,0.0
hsa-miR-6769b-3p,0.0
hsa-miR-6764-3p,0.0
hsa-miR-616-3p,0.0
hsa-miR-615-3p,0.0
hsa-miR-1293,0.0
hsa-miR-1908-3p,0.0
hsa-miR-1287-3p,0.0
hsa-miR-4637,0.0
hsa-miR-7849-3p,0.0
hsa-miR-626,0.0
hsa-miR-4722-5p,0.0
hsa-miR-187-5p,0.0
hsa-miR-6785-3p,0.0
hsa-miR-3064-3p,0.0
hsa-miR-6866-3p,0.0
hsa-miR-6777-3p,0.0
hsa-miR-4521,0.0
hsa-miR-1972,0.0
hsa-miR-5583-5p,0.0
hsa-miR-6511a-3p,0.0
hsa-miR-3179,0.0
hsa-miR-6769a-3p,0.0
hsa-miR-5587-5p,0.0
hsa-miR-5009-3p,0.0
hsa-miR-1179,0.0
hsa-miR-187-3p,0.0
hsa-miR-548av-3p,0.0
hsa-miR-577,0.0
hsa-miR-5696,0.0
hsa-miR-1255a,0.0
hsa-miR-544b,0.0
hsa-let-7c-3p,0.0
hsa-miR-941,0.0
hsa-miR-4533,0.0
hsa-miR-3192-5p,0.0
hsa-miR-216b-5p,0.0
hsa-miR-6885-5p,0.0
hsa-miR-216a-3p,0.0
hsa-miR-517b-3p,0.0
hsa-miR-498,0.0
hsa-miR-6801-5p,0.0
hsa-miR-3189-3p,0.0
hsa-miR-5695,0.0
hsa-miR-548aq-5p,0.0
