Feature,Importance
hsa-miR-4790-3p,0.00023243165511186472
hsa-miR-138-2-3p,0.0002321083172147002
hsa-miR-1256,0.00023081960056749978
hsa-miR-6529-3p,0.00022956268232699313
hsa-miR-483-5p,0.00022907285764428622
hsa-miR-3945,0.00022831697196640016
hsa-miR-1180-3p,0.00022724238424742704
hsa-miR-4436b-3p,0.00022695035460992903
hsa-miR-6871-3p,0.00022454553417153053
hsa-miR-3616-3p,0.0002243371610732037
hsa-miR-412-5p,0.00022431922152252765
hsa-miR-4446-3p,0.0002241065542938184
hsa-miR-30c-1-3p,0.00022340425531914895
hsa-miR-6773-3p,0.00022317188983855647
hsa-miR-4499,0.00022296015180265648
hsa-miR-500a-3p,0.00022265501631750715
hsa-miR-4674,0.000222532968020054
hsa-miR-494-3p,0.00022088000054306235
hsa-miR-3714,0.00022034692920768872
hsa-miR-4296,0.00021955563341216313
hsa-miR-6740-3p,0.00021945525291828795
hsa-miR-563,0.00021881650957737887
hsa-miR-5585-3p,0.00021872336844225914
hsa-miR-7160-5p,0.0002183342256871669
hsa-miR-222-3p,0.0002175652132896701
hsa-miR-24-3p,0.00021746674378253318
hsa-miR-877-5p,0.00021577935551235134
hsa-miR-6726-3p,0.00021478060917578818
hsa-miR-25-5p,0.0002140471612185002
hsa-miR-3679-5p,0.00021272995432387328
hsa-miR-744-5p,0.00020781134856300658
hsa-miR-6780a-5p,0.0002077807250221043
hsa-miR-548ab,0.00020752952812669372
hsa-miR-2117,0.00020719481964124177
hsa-miR-5707,0.00020654102408535955
hsa-miR-4445-3p,0.0002060064935064935
hsa-miR-4782-3p,0.00020579935778923812
hsa-miR-3150a-5p,0.00020361271462418585
hsa-miR-3620-5p,0.00020349344701953192
hsa-miR-6866-3p,0.00020085470085470087
hsa-miR-4445-5p,0.0002008547008547008
hsa-miR-129-5p,0.0002000281382997433
hsa-miR-1255a,0.00019837501318982798
hsa-miR-516b-3p,0.00019807718794077284
hsa-miR-10396a-3p,0.00019670663170206362
hsa-miR-6763-5p,0.00019664256198347112
hsa-miR-370-5p,0.00019618704735956905
hsa-miR-24-1-5p,0.00019478323060338886
hsa-miR-6753-3p,0.00019421487603305784
hsa-miR-6852-5p,0.00019421487603305784
hsa-miR-668-3p,0.00019280093267269057
hsa-miR-4704-3p,0.00019278682547399124
hsa-miR-6503-3p,0.00019148936170212765
hsa-miR-552-3p,0.00019144534033258584
hsa-miR-1249-3p,0.00019011706249128966
hsa-miR-551a,0.00018997398012382194
hsa-miR-5701,0.00018862876254180594
hsa-miR-3692-5p,0.00018858922815491303
hsa-miR-6779-5p,0.00018822587104525427
hsa-miR-6079,0.00018650793650793648
hsa-miR-6868-5p,0.0001847211987226725
hsa-miR-12130,0.00018456104400345157
hsa-miR-6764-3p,0.00018293276247932275
hsa-miR-4533,0.00018232758620689653
hsa-miR-4500,0.00018215723632971357
hsa-miR-6774-3p,0.00018071268572376876
hsa-miR-208b-5p,0.00017929155956741675
hsa-miR-4728-5p,0.0001768394648829431
hsa-miR-450a-1-3p,0.00017164794920949443
hsa-miR-1265,0.00017145268997120828
hsa-miR-520c-5p,0.0001712277153390183
hsa-miR-6835-5p,0.00017021276595744682
hsa-miR-3064-5p,0.00017021276595744682
hsa-miR-7849-3p,0.00017013206847275885
hsa-miR-548y,0.00017001747658129709
hsa-miR-623,0.00016937148863223992
hsa-miR-103b,0.00016861291866992255
hsa-miR-3922-5p,0.00016737891737891736
hsa-miR-4635,0.0001655405131941071
hsa-miR-4536-5p,0.00016466466466466507
hsa-miR-4724-3p,0.00016347263994904017
hsa-miR-7846-3p,0.00016277268926725448
hsa-miR-3173-5p,0.00016206896551724137
hsa-miR-4750-5p,0.00015863579474342923
hsa-miR-5002-3p,0.00015814848601242143
hsa-miR-363-5p,0.00015796299177311162
hsa-miR-7113-3p,0.0001557781425728701
hsa-miR-4700-5p,0.00015207075064710955
hsa-miR-466,0.0001520599882045668
hsa-miR-4468,0.00015048102531791028
hsa-miR-744-3p,0.0001489992707097975
hsa-miR-4641,0.00014878125989237098
hsa-miR-708-5p,0.0001456611570247934
hsa-miR-3159,0.0001456611570247934
hsa-miR-4793-3p,0.0001450837451134516
hsa-miR-548ar-5p,0.0001434676434676436
hsa-miR-214-5p,0.00014269810747900014
hsa-miR-378a-3p,0.00013663207253953853
hsa-miR-340-3p,0.0001360453731443801
hsa-miR-6512-3p,0.0001339031339031339
hsa-miR-548av-5p,0.00013220815752461323
hsa-miR-3929,0.00013117547747177325
hsa-miR-4757-5p,0.00012988209285187913
hsa-miR-5190,0.00012988209285187913
hsa-miR-6857-3p,0.00012988209285187913
hsa-miR-875-3p,0.00012537889055915611
hsa-miR-3150a-3p,0.00012375546343723826
hsa-miR-23a-5p,0.00012165660051768773
hsa-miR-595,0.00012133033234267491
hsa-miR-4476,0.00012107534061049666
hsa-miR-216a-3p,0.00011689388356669123
hsa-miR-135b-5p,0.00011665425663936468
hsa-miR-148b-3p,0.00011290101184406563
hsa-miR-10398-5p,0.00010858708587611227
hsa-miR-4726-5p,0.00010850603754426224
hsa-miR-146b-3p,0.00010614272809394755
hsa-miR-4661-3p,0.00010576652601969067
hsa-miR-6798-3p,0.00010474631751227491
hsa-miR-3162-5p,0.00010453300713104156
hsa-miR-4670-3p,0.00010418719211822664
hsa-miR-523-3p,0.00010223609962969974
hsa-miR-5581-5p,9.814358989671483e-05
hsa-miR-153-3p,9.61918694364229e-05
hsa-miR-218-1-3p,9.513207165266677e-05
hsa-miR-3944-5p,9.497203452231425e-05
hsa-miR-424-5p,9.383415358900569e-05
hsa-miR-5002-5p,8.968275038162893e-05
hsa-miR-3917,8.959105961758844e-05
hsa-miR-548as-3p,8.651271753681318e-05
hsa-miR-4659a-3p,8.641294355580078e-05
hsa-miR-133a-5p,8.289241622574959e-05
hsa-miR-549a-5p,8.118950491239945e-05
hsa-miR-5008-3p,7.803605313092985e-05
hsa-miR-4749-3p,7.73523753923025e-05
hsa-miR-142-5p,7.688543765779544e-05
hsa-miR-4778-5p,7.606838439570196e-05
hsa-miR-92a-2-5p,7.603537532355479e-05
hsa-miR-1909-5p,7.536133694670219e-05
hsa-miR-4321,7.527438880776297e-05
hsa-miR-1275,7.515394821896406e-05
hsa-miR-106a-5p,7.390775524898467e-05
hsa-miR-5689,7.134905373950007e-05
hsa-miR-1910-3p,7.003694581280795e-05
hsa-miR-6760-5p,6.881641340853759e-05
hsa-miR-216a-5p,6.665539163340289e-05
hsa-miR-5006-5p,6.598865906458637e-05
hsa-miR-455-3p,6.148486987846601e-05
hsa-miR-145-5p,6.075434608433185e-05
hsa-miR-4256,5.653495440729483e-05
hsa-miR-2276-5p,5.389811679119828e-05
hsa-miR-922,5.1063829787234146e-05
hsa-miR-10400-5p,4.8961733453712025e-05
hsa-miR-378i,4.85537190082644e-05
hsa-miR-6787-5p,4.8431673612634596e-05
hsa-miR-5001-5p,4.8165692585164746e-05
hsa-miR-3120-3p,4.573319061983071e-05
hsa-miR-8070,4.481852680743421e-05
hsa-miR-17-3p,4.46053380340953e-05
hsa-miR-548ba,4.351526364477328e-05
hsa-miR-10399-5p,4.094076655052284e-05
hsa-miR-20a-3p,4.055220017256251e-05
hsa-miR-1179,4.039343009931243e-05
hsa-miR-4425,3.808443400048639e-05
hsa-miR-3920,3.7195314973092745e-05
hsa-miR-4327,3.6586552495864514e-05
hsa-miR-6843-3p,3.5460992907801405e-05
hsa-miR-933,3.4635224760501073e-05
hsa-miR-583,3.429194918556622e-05
hsa-miR-6776-5p,2.8568025837534526e-05
hsa-miR-520c-3p,2.509778792369201e-05
hsa-miR-433-3p,2.4571450497376944e-05
hsa-miR-4687-3p,2.4310344827586308e-05
hsa-miR-12128,2.2010168831800365e-05
hsa-miR-4433b-3p,1.9952674692033882e-05
hsa-miR-218-5p,1.8902831402831647e-05
hsa-miR-4653-5p,1.8651561204752803e-05
hsa-miR-6502-3p,1.1816340778253601e-05
hsa-miR-6072,3.703411866677298e-06
hsa-miR-6783-5p,0.0
hsa-miR-766-5p,0.0
hsa-miR-548at-3p,0.0
hsa-miR-934,0.0
hsa-miR-4722-5p,0.0
hsa-miR-140-3p,0.0
hsa-miR-4720-3p,0.0
hsa-miR-1277-3p,0.0
hsa-miR-4315,0.0
hsa-miR-6781-3p,0.0
hsa-miR-504-5p,0.0
hsa-miR-766-3p,0.0
hsa-miR-6784-3p,0.0
hsa-miR-1910-5p,0.0
hsa-miR-140-5p,0.0
hsa-miR-505-3p,0.0
hsa-miR-504-3p,0.0
hsa-miR-11401,0.0
hsa-miR-505-5p,0.0
hsa-miR-4720-5p,0.0
hsa-miR-6775-3p,0.0
hsa-miR-6504-5p,0.0
hsa-miR-3672,0.0
hsa-miR-6782-3p,0.0
hsa-miR-363-3p,0.0
hsa-miR-1538,0.0
hsa-miR-4719,0.0
hsa-miR-5010-5p,0.0
hsa-miR-3182,0.0
hsa-miR-5189-5p,0.0
hsa-miR-6774-5p,0.0
hsa-miR-6782-5p,0.0
hsa-miR-7854-3p,0.0
hsa-miR-193a-5p,0.0
hsa-miR-6510-3p,0.0
hsa-miR-451a,0.0
hsa-miR-144-5p,0.0
hsa-miR-144-3p,0.0
hsa-miR-451b,0.0
hsa-miR-450b-5p,0.0
hsa-miR-4727-5p,0.0
hsa-miR-4727-3p,0.0
hsa-miR-542-5p,0.0
hsa-miR-4723-3p,0.0
hsa-miR-4728-3p,0.0
hsa-miR-4723-5p,0.0
hsa-miR-6779-3p,0.0
hsa-miR-4522,0.0
hsa-miR-106a-3p,0.0
hsa-miR-548bc,0.0
hsa-miR-1180-5p,0.0
hsa-miR-6778-5p,0.0
hsa-miR-4734,0.0
hsa-miR-4732-3p,0.0
hsa-miR-378j,0.0
hsa-miR-4732-5p,0.0
hsa-miR-450a-2-3p,0.0
hsa-miR-4724-5p,0.0
hsa-miR-4733-5p,0.0
hsa-miR-6773-5p,0.0
hsa-miR-4733-3p,0.0
hsa-miR-193a-3p,0.0
hsa-miR-542-3p,0.0
hsa-miR-3184-3p,0.0
hsa-miR-4725-5p,0.0
hsa-miR-4725-3p,0.0
hsa-miR-365b-5p,0.0
hsa-miR-423-5p,0.0
hsa-miR-632,0.0
hsa-miR-2909,0.0
hsa-miR-4523,0.0
hsa-miR-6778-3p,0.0
hsa-miR-18b-3p,0.0
hsa-miR-3183,0.0
hsa-miR-6864-3p,0.0
hsa-miR-4520-2-3p,0.0
hsa-miR-4520-5p,0.0
hsa-miR-4520-3p,0.0
hsa-miR-6865-5p,0.0
hsa-miR-503-5p,0.0
hsa-miR-6865-3p,0.0
hsa-miR-6864-5p,0.0
hsa-miR-424-3p,0.0
hsa-miR-33b-5p,0.0
hsa-miR-6867-5p,0.0
hsa-miR-212-5p,0.0
hsa-miR-212-3p,0.0
hsa-miR-132-5p,0.0
hsa-miR-132-3p,0.0
hsa-miR-22-5p,0.0
hsa-miR-6867-3p,0.0
hsa-miR-20b-3p,0.0
hsa-miR-20b-5p,0.0
hsa-miR-195-5p,0.0
hsa-miR-503-3p,0.0
hsa-miR-33b-3p,0.0
hsa-miR-6777-5p,0.0
hsa-miR-6777-3p,0.0
hsa-miR-1288-3p,0.0
hsa-miR-1288-5p,0.0
hsa-miR-4731-5p,0.0
hsa-miR-1269b,0.0
hsa-miR-4521,0.0
hsa-miR-6883-5p,0.0
hsa-miR-6883-3p,0.0
hsa-miR-6866-5p,0.0
hsa-miR-4314,0.0
hsa-miR-324-5p,0.0
hsa-miR-324-3p,0.0
hsa-miR-497-5p,0.0
hsa-miR-6884-5p,0.0
hsa-miR-508-5p,0.0
hsa-miR-890,0.0
hsa-miR-5195-3p,0.0
hsa-miR-211-3p,0.0
hsa-miR-4715-5p,0.0
hsa-miR-4715-3p,0.0
hsa-miR-4508,0.0
hsa-miR-2114-3p,0.0
hsa-miR-224-3p,0.0
hsa-miR-4509,0.0
hsa-miR-1268a,0.0
hsa-miR-3118,0.0
hsa-miR-5195-5p,0.0
hsa-miR-452-5p,0.0
hsa-miR-4537,0.0
hsa-miR-328-5p,0.0
hsa-miR-4538,0.0
hsa-miR-4507,0.0
hsa-miR-105-3p,0.0
hsa-miR-8071,0.0
hsa-miR-6765-5p,0.0
hsa-miR-105-5p,0.0
hsa-miR-12121,0.0
hsa-miR-767-3p,0.0
hsa-miR-4710,0.0
hsa-miR-203b-5p,0.0
hsa-miR-203b-3p,0.0
hsa-miR-2114-5p,0.0
hsa-miR-211-5p,0.0
hsa-miR-1233-3p,0.0
hsa-miR-1233-5p,0.0
hsa-miR-628-3p,0.0
hsa-miR-1266-5p,0.0
hsa-miR-1266-3p,0.0
hsa-miR-7973,0.0
hsa-miR-4713-3p,0.0
hsa-miR-4713-5p,0.0
hsa-miR-4712-3p,0.0
hsa-miR-514a-5p,0.0
hsa-miR-4716-5p,0.0
hsa-miR-4716-3p,0.0
hsa-miR-147b-3p,0.0
hsa-miR-147b-5p,0.0
hsa-miR-10393-3p,0.0
hsa-miR-10393-5p,0.0
hsa-miR-1282,0.0
hsa-miR-627-5p,0.0
hsa-miR-627-3p,0.0
hsa-miR-4310,0.0
hsa-miR-626,0.0
hsa-miR-8063,0.0
hsa-miR-4510,0.0
hsa-miR-3942-5p,0.0
hsa-miR-3942-3p,0.0
hsa-miR-203a-3p,0.0
hsa-miR-203a-5p,0.0
hsa-miR-4309,0.0
hsa-miR-889-3p,0.0
hsa-miR-539-3p,0.0
hsa-miR-487b-3p,0.0
hsa-miR-487b-5p,0.0
hsa-miR-381-5p,0.0
hsa-miR-1185-2-3p,0.0
hsa-miR-1185-1-3p,0.0
hsa-miR-1185-5p,0.0
hsa-miR-300,0.0
hsa-miR-376a-5p,0.0
hsa-miR-376b-3p,0.0
hsa-miR-376b-5p,0.0
hsa-miR-654-3p,0.0
hsa-miR-376a-3p,0.0
hsa-miR-376a-2-5p,0.0
hsa-miR-376c-3p,0.0
hsa-miR-376c-5p,0.0
hsa-miR-495-3p,0.0
hsa-miR-495-5p,0.0
hsa-miR-543,0.0
hsa-miR-1193,0.0
hsa-miR-494-5p,0.0
hsa-miR-329-3p,0.0
hsa-miR-329-5p,0.0
hsa-miR-889-5p,0.0
hsa-miR-544a,0.0
hsa-miR-767-5p,0.0
hsa-miR-655-5p,0.0
hsa-miR-12129,0.0
hsa-miR-369-3p,0.0
hsa-miR-369-5p,0.0
hsa-miR-412-3p,0.0
hsa-miR-3202,0.0
hsa-miR-718,0.0
hsa-miR-541-3p,0.0
hsa-miR-541-5p,0.0
hsa-miR-377-3p,0.0
hsa-miR-377-5p,0.0
hsa-miR-496,0.0
hsa-miR-154-3p,0.0
hsa-miR-154-5p,0.0
hsa-miR-323b-3p,0.0
hsa-miR-323b-5p,0.0
hsa-miR-485-3p,0.0
hsa-miR-485-5p,0.0
hsa-miR-134-5p,0.0
hsa-miR-382-3p,0.0
hsa-miR-382-5p,0.0
hsa-miR-487a-3p,0.0
hsa-miR-487a-5p,0.0
hsa-miR-655-3p,0.0
hsa-miR-628-5p,0.0
hsa-miR-2116-3p,0.0
hsa-miR-2116-5p,0.0
hsa-miR-6511a-3p,0.0
hsa-miR-3180-3p,0.0
hsa-miR-3180-5p,0.0
hsa-miR-3670,0.0
hsa-miR-3179,0.0
hsa-miR-365a-3p,0.0
hsa-miR-365a-5p,0.0
hsa-miR-513b-5p,0.0
hsa-miR-193b-3p,0.0
hsa-miR-193b-5p,0.0
hsa-miR-4718,0.0
hsa-miR-8065,0.0
hsa-miR-6769a-3p,0.0
hsa-miR-6769a-5p,0.0
hsa-miR-6126,0.0
hsa-miR-3178,0.0
hsa-miR-6768-3p,0.0
hsa-miR-6768-5p,0.0
hsa-miR-6767-3p,0.0
hsa-miR-6767-5p,0.0
hsa-miR-4717-3p,0.0
hsa-miR-4717-5p,0.0
hsa-miR-940,0.0
hsa-miR-3677-3p,0.0
hsa-miR-6511a-5p,0.0
hsa-miR-6770-3p,0.0
hsa-miR-3180,0.0
hsa-miR-1972,0.0
hsa-miR-888-5p,0.0
hsa-miR-892a,0.0
hsa-miR-6772-5p,0.0
hsa-miR-6772-3p,0.0
hsa-miR-6863,0.0
hsa-miR-891b,0.0
hsa-miR-6771-3p,0.0
hsa-miR-9901,0.0
hsa-miR-762,0.0
hsa-miR-4519,0.0
hsa-miR-4518,0.0
hsa-miR-4517,0.0
hsa-miR-4721,0.0
hsa-miR-6862-5p,0.0
hsa-miR-6862-3p,0.0
hsa-miR-548w,0.0
hsa-miR-1273h-3p,0.0
hsa-miR-1273h-5p,0.0
hsa-miR-3680-5p,0.0
hsa-miR-3680-3p,0.0
hsa-miR-484,0.0
hsa-miR-513c-5p,0.0
hsa-miR-6506-3p,0.0
hsa-miR-3677-5p,0.0
hsa-miR-4516,0.0
hsa-miR-6085,0.0
hsa-miR-548ap-3p,0.0
hsa-miR-1276,0.0
hsa-miR-7706,0.0
hsa-miR-4515,0.0
hsa-miR-4514,0.0
hsa-miR-5572,0.0
hsa-miR-3713,0.0
hsa-miR-4313,0.0
hsa-miR-509-5p,0.0
hsa-miR-631,0.0
hsa-miR-6882-5p,0.0
hsa-miR-6882-3p,0.0
hsa-miR-4513,0.0
hsa-miR-12135,0.0
hsa-miR-630,0.0
hsa-miR-510-3p,0.0
hsa-miR-4312,0.0
hsa-miR-4512,0.0
hsa-miR-4311,0.0
hsa-miR-4511,0.0
hsa-miR-1272,0.0
hsa-miR-422a,0.0
hsa-miR-190a-3p,0.0
hsa-miR-190a-5p,0.0
hsa-miR-548ap-5p,0.0
hsa-miR-11181-3p,0.0
hsa-miR-6511b-5p,0.0
hsa-miR-11181-5p,0.0
hsa-miR-6511b-3p,0.0
hsa-miR-1225-5p,0.0
hsa-miR-1225-3p,0.0
hsa-miR-3177-3p,0.0
hsa-miR-3177-5p,0.0
hsa-miR-506-3p,0.0
hsa-miR-3176,0.0
hsa-miR-5587-3p,0.0
hsa-miR-5587-5p,0.0
hsa-miR-506-5p,0.0
hsa-miR-4714-5p,0.0
hsa-miR-1469,0.0
hsa-miR-3174,0.0
hsa-miR-5009-5p,0.0
hsa-miR-5009-3p,0.0
hsa-miR-5094,0.0
hsa-miR-6766-5p,0.0
hsa-miR-507,0.0
hsa-miR-6766-3p,0.0
hsa-miR-508-3p,0.0
hsa-miR-5089-3p,0.0
hsa-miR-3529-3p,0.0
hsa-miR-7-2-3p,0.0
hsa-miR-5089-5p,0.0
hsa-miR-5583-5p,0.0
hsa-miR-10226,0.0
hsa-miR-3617-3p,0.0
hsa-miR-10394-5p,0.0
hsa-miR-4754,0.0
hsa-miR-6806-3p,0.0
hsa-miR-6806-5p,0.0
hsa-miR-6803-5p,0.0
hsa-miR-6803-3p,0.0
hsa-miR-6802-5p,0.0
hsa-miR-6802-3p,0.0
hsa-miR-6804-5p,0.0
hsa-miR-6134,0.0
hsa-miR-6804-3p,0.0
hsa-miR-7975,0.0
hsa-miR-4666b,0.0
hsa-miR-8061,0.0
hsa-miR-4752,0.0
hsa-miR-935,0.0
hsa-miR-3915,0.0
hsa-miR-373-3p,0.0
hsa-miR-373-5p,0.0
hsa-miR-3937,0.0
hsa-miR-372-3p,0.0
hsa-miR-221-3p,0.0
hsa-miR-372-5p,0.0
hsa-miR-221-5p,0.0
hsa-miR-371b-5p,0.0
hsa-miR-371b-3p,0.0
hsa-miR-4769-5p,0.0
hsa-miR-10394-3p,0.0
hsa-miR-6807-5p,0.0
hsa-miR-23c,0.0
hsa-miR-3193,0.0
hsa-miR-6812-5p,0.0
hsa-miR-3646,0.0
hsa-miR-6871-5p,0.0
hsa-miR-548o-5p,0.0
hsa-miR-499b-5p,0.0
hsa-miR-499b-3p,0.0
hsa-miR-499a-3p,0.0
hsa-miR-499a-5p,0.0
hsa-miR-644a,0.0
hsa-miR-4755-3p,0.0
hsa-miR-4755-5p,0.0
hsa-miR-1825,0.0
hsa-miR-663a,0.0
hsa-miR-548am-5p,0.0
hsa-miR-3192-3p,0.0
hsa-miR-3192-5p,0.0
hsa-miR-6870-5p,0.0
hsa-miR-548am-3p,0.0
hsa-miR-6870-3p,0.0
hsa-miR-8062,0.0
hsa-miR-103a-2-5p,0.0
hsa-miR-1292-3p,0.0
hsa-miR-1292-5p,0.0
hsa-miR-6869-5p,0.0
hsa-miR-6869-3p,0.0
hsa-miR-6807-3p,0.0
hsa-miR-371a-3p,0.0
hsa-miR-371a-5p,0.0
hsa-miR-519a-2-5p,0.0
hsa-miR-525-3p,0.0
hsa-miR-500b-5p,0.0
hsa-miR-524-5p,0.0
hsa-miR-518c-3p,0.0
hsa-miR-518c-5p,0.0
hsa-miR-526a-3p,0.0
hsa-miR-526a-5p,0.0
hsa-miR-518b,0.0
hsa-miR-520b-3p,0.0
hsa-miR-520b-5p,0.0
hsa-miR-518f-3p,0.0
hsa-miR-518f-5p,0.0
hsa-miR-523-5p,0.0
hsa-miR-758-3p,0.0
hsa-miR-524-3p,0.0
hsa-miR-519b-3p,0.0
hsa-miR-519b-5p,0.0
hsa-miR-526b-3p,0.0
hsa-miR-526b-5p,0.0
hsa-miR-520a-3p,0.0
hsa-miR-520a-5p,0.0
hsa-miR-1283,0.0
hsa-miR-519c-3p,0.0
hsa-miR-520f-3p,0.0
hsa-miR-520f-5p,0.0
hsa-miR-519e-3p,0.0
hsa-miR-519e-5p,0.0
hsa-miR-501-3p,0.0
hsa-miR-517-5p,0.0
hsa-miR-516a-3p,0.0
hsa-miR-518e-3p,0.0
hsa-miR-516a-5p,0.0
hsa-miR-527,0.0
hsa-miR-519a-3p,0.0
hsa-miR-188-5p,0.0
hsa-miR-188-3p,0.0
hsa-miR-522-3p,0.0
hsa-miR-520h,0.0
hsa-miR-517c-3p,0.0
hsa-miR-518d-3p,0.0
hsa-miR-518d-5p,0.0
hsa-miR-518a-3p,0.0
hsa-miR-518a-5p,0.0
hsa-miR-518e-5p,0.0
hsa-miR-517a-3p,0.0
hsa-miR-516b-5p,0.0
hsa-miR-520g-3p,0.0
hsa-miR-520g-5p,0.0
hsa-miR-362-5p,0.0
hsa-miR-517b-3p,0.0
hsa-miR-520d-3p,0.0
hsa-miR-362-3p,0.0
hsa-miR-520d-5p,0.0
hsa-miR-521,0.0
hsa-miR-501-5p,0.0
hsa-miR-519d-3p,0.0
hsa-miR-519d-5p,0.0
hsa-miR-6812-3p,0.0
hsa-miR-3617-5p,0.0
hsa-miR-515-5p,0.0
hsa-miR-12122,0.0
hsa-miR-301b-5p,0.0
hsa-miR-649,0.0
hsa-miR-1249-5p,0.0
hsa-miR-4762-5p,0.0
hsa-miR-4762-3p,0.0
hsa-miR-3619-5p,0.0
hsa-miR-1286,0.0
hsa-miR-6816-5p,0.0
hsa-miR-6816-3p,0.0
hsa-miR-3619-3p,0.0
hsa-miR-1306-3p,0.0
hsa-miR-1306-5p,0.0
hsa-miR-4763-5p,0.0
hsa-miR-4763-3p,0.0
hsa-miR-185-3p,0.0
hsa-miR-185-5p,0.0
hsa-miR-4761-3p,0.0
hsa-miR-4761-5p,0.0
hsa-miR-648,0.0
hsa-miR-6815-3p,0.0
hsa-let-7b-5p,0.0
hsa-miR-6815-5p,0.0
hsa-miR-6070,0.0
hsa-miR-5692b,0.0
hsa-miR-6814-5p,0.0
hsa-miR-6814-3p,0.0
hsa-miR-3197,0.0
hsa-miR-301b-3p,0.0
hsa-miR-130b-5p,0.0
hsa-miR-130b-3p,0.0
hsa-miR-6818-3p,0.0
hsa-miR-6069,0.0
hsa-miR-3909,0.0
hsa-miR-6819-3p,0.0
hsa-miR-6819-5p,0.0
hsa-miR-658,0.0
hsa-miR-659-3p,0.0
hsa-miR-7109-3p,0.0
hsa-miR-3928-3p,0.0
hsa-miR-3200-3p,0.0
hsa-miR-659-5p,0.0
hsa-miR-6820-5p,0.0
hsa-miR-3200-5p,0.0
hsa-miR-6820-3p,0.0
hsa-miR-5571-5p,0.0
hsa-miR-4766-3p,0.0
hsa-miR-1281,0.0
hsa-miR-6889-3p,0.0
hsa-miR-6818-5p,0.0
hsa-miR-5739,0.0
hsa-miR-3199,0.0
hsa-miR-548j-5p,0.0
hsa-miR-6889-5p,0.0
hsa-miR-33a-5p,0.0
hsa-miR-6817-5p,0.0
hsa-miR-33a-3p,0.0
hsa-miR-5571-3p,0.0
hsa-let-7b-3p,0.0
hsa-miR-4760-5p,0.0
hsa-miR-4535,0.0
hsa-miR-4758-3p,0.0
hsa-miR-6724-5p,0.0
hsa-miR-8069,0.0
hsa-miR-6813-5p,0.0
hsa-miR-6813-3p,0.0
hsa-miR-647,0.0
hsa-miR-1914-5p,0.0
hsa-miR-1914-3p,0.0
hsa-miR-941,0.0
hsa-miR-4326,0.0
hsa-miR-3196,0.0
hsa-miR-1-5p,0.0
hsa-miR-4758-5p,0.0
hsa-miR-3195,0.0
hsa-miR-10396b-5p,0.0
hsa-miR-1257,0.0
hsa-miR-646,0.0
hsa-miR-298,0.0
hsa-miR-296-5p,0.0
hsa-miR-296-3p,0.0
hsa-miR-4325,0.0
hsa-miR-6086,0.0
hsa-miR-4756-5p,0.0
hsa-miR-4756-3p,0.0
hsa-miR-3194-5p,0.0
hsa-miR-3194-3p,0.0
hsa-miR-645,0.0
hsa-miR-3648,0.0
hsa-miR-10396b-3p,0.0
hsa-miR-4760-3p,0.0
hsa-miR-6501-3p,0.0
hsa-miR-6508-3p,0.0
hsa-miR-3667-3p,0.0
hsa-miR-3667-5p,0.0
hsa-miR-6821-5p,0.0
hsa-miR-6821-3p,0.0
hsa-miR-12114,0.0
hsa-miR-3690,0.0
hsa-miR-6089,0.0
hsa-miR-4770,0.0
hsa-miR-4767,0.0
hsa-miR-6508-5p,0.0
hsa-miR-802,0.0
hsa-miR-6501-5p,0.0
hsa-miR-548ax,0.0
hsa-miR-651-5p,0.0
hsa-miR-4759,0.0
hsa-miR-155-3p,0.0
hsa-miR-155-5p,0.0
hsa-miR-6130,0.0
hsa-miR-548x-5p,0.0
hsa-miR-125b-2-3p,0.0
hsa-let-7c-3p,0.0
hsa-let-7c-5p,0.0
hsa-miR-99a-3p,0.0
hsa-miR-99a-5p,0.0
hsa-miR-10396a-5p,0.0
hsa-miR-515-3p,0.0
hsa-miR-520e-3p,0.0
hsa-miR-152-3p,0.0
hsa-miR-6792-5p,0.0
hsa-miR-122-5p,0.0
hsa-miR-4529-3p,0.0
hsa-miR-4528,0.0
hsa-miR-4320,0.0
hsa-miR-1539,0.0
hsa-miR-4744,0.0
hsa-miR-4743-3p,0.0
hsa-miR-4743-5p,0.0
hsa-miR-4527,0.0
hsa-miR-4319,0.0
hsa-miR-5583-3p,0.0
hsa-miR-924,0.0
hsa-miR-4328,0.0
hsa-miR-3975,0.0
hsa-miR-302f,0.0
hsa-miR-8057,0.0
hsa-miR-1321,0.0
hsa-miR-1-3p,0.0
hsa-miR-361-3p,0.0
hsa-miR-320c,0.0
hsa-miR-4526,0.0
hsa-miR-361-5p,0.0
hsa-miR-548m,0.0
hsa-miR-7153-3p,0.0
hsa-miR-6788-5p,0.0
hsa-miR-548an,0.0
hsa-miR-652-5p,0.0
hsa-miR-122-3p,0.0
hsa-miR-5011-5p,0.0
hsa-miR-5011-3p,0.0
hsa-miR-637,0.0
hsa-miR-6791-3p,0.0
hsa-miR-3940-5p,0.0
hsa-miR-3940-3p,0.0
hsa-miR-6790-5p,0.0
hsa-miR-6790-3p,0.0
hsa-miR-6885-5p,0.0
hsa-miR-6885-3p,0.0
hsa-miR-4747-3p,0.0
hsa-miR-4747-5p,0.0
hsa-miR-4746-3p,0.0
hsa-miR-4746-5p,0.0
hsa-miR-384,0.0
hsa-miR-7850-5p,0.0
hsa-miR-548av-3p,0.0
hsa-miR-7108-5p,0.0
hsa-miR-325,0.0
hsa-miR-7108-3p,0.0
hsa-miR-6789-5p,0.0
